year,month,date,day,hour,consumption
2012,4,2012-04-30,30,22,0
2012,4,2012-04-30,30,23,18.925
2012,5,2012-05-01,1,0,37.849999999999994
2012,5,2012-05-01,1,1,49.204999999999984
2012,5,2012-05-01,1,2,34.065
2012,5,2012-05-01,1,3,18.925
2012,5,2012-05-01,1,4,3.785
2012,5,2012-05-01,1,5,0
2012,5,2012-05-01,1,6,0
2012,5,2012-05-01,1,7,11.355
2012,5,2012-05-01,1,8,68.12999999999998
2012,5,2012-05-01,1,9,109.76499999999996
2012,5,2012-05-01,1,10,174.1099999999999
2012,5,2012-05-01,1,11,22.71
2012,5,2012-05-01,1,12,52.98999999999998
2012,5,2012-05-01,1,13,64.34499999999997
2012,5,2012-05-01,1,14,7.57
2012,5,2012-05-01,1,15,3.785
2012,5,2012-05-01,1,16,0
2012,5,2012-05-01,1,17,0
2012,5,2012-05-01,1,18,3.785
2012,5,2012-05-01,1,19,0
2012,5,2012-05-01,1,20,0
2012,5,2012-05-01,1,21,11.355
2012,5,2012-05-01,1,22,3.785
2012,5,2012-05-01,1,23,15.14
2012,5,2012-05-02,2,0,7.57
2012,5,2012-05-02,2,1,0
2012,5,2012-05-02,2,2,0
2012,5,2012-05-02,2,3,0
2012,5,2012-05-02,2,4,0
2012,5,2012-05-02,2,5,0
2012,5,2012-05-02,2,6,15.14
2012,5,2012-05-02,2,7,3.785
2012,5,2012-05-02,2,8,0
2012,5,2012-05-02,2,9,0
2012,5,2012-05-02,2,10,0
2012,5,2012-05-02,2,11,0
2012,5,2012-05-02,2,12,41.63499999999999
2012,5,2012-05-02,2,13,3.785
2012,5,2012-05-02,2,14,0
2012,5,2012-05-02,2,15,0
2012,5,2012-05-02,2,16,0
2012,5,2012-05-02,2,17,0
2012,5,2012-05-02,2,18,0
2012,5,2012-05-02,2,19,0
2012,5,2012-05-02,2,20,0
2012,5,2012-05-02,2,21,0
2012,5,2012-05-02,2,22,11.355
2012,5,2012-05-02,2,23,15.14
2012,5,2012-05-03,3,0,7.57
2012,5,2012-05-03,3,1,0
2012,5,2012-05-03,3,2,0
2012,5,2012-05-03,3,3,7.57
2012,5,2012-05-03,3,4,7.57
2012,5,2012-05-03,3,5,0
2012,5,2012-05-03,3,6,0
2012,5,2012-05-03,3,7,0
2012,5,2012-05-03,3,8,7.57
2012,5,2012-05-03,3,9,7.57
2012,5,2012-05-03,3,10,3.785
2012,5,2012-05-03,3,11,52.989999999999995
2012,5,2012-05-03,3,12,11.355
2012,5,2012-05-03,3,13,0
2012,5,2012-05-03,3,14,0
2012,5,2012-05-03,3,15,0
2012,5,2012-05-03,3,16,0
2012,5,2012-05-03,3,17,0
2012,5,2012-05-03,3,18,0
2012,5,2012-05-03,3,19,0
2012,5,2012-05-03,3,20,0
2012,5,2012-05-03,3,21,0
2012,5,2012-05-03,3,22,3.785
2012,5,2012-05-03,3,23,7.57
2012,5,2012-05-04,4,0,0
2012,5,2012-05-04,4,1,11.355
2012,5,2012-05-04,4,2,3.785
2012,5,2012-05-04,4,3,7.57
2012,5,2012-05-04,4,4,0
2012,5,2012-05-04,4,5,0
2012,5,2012-05-04,4,6,11.355
2012,5,2012-05-04,4,7,15.14
2012,5,2012-05-04,4,8,11.355
2012,5,2012-05-04,4,9,3.785
2012,5,2012-05-04,4,10,30.28
2012,5,2012-05-04,4,11,0
2012,5,2012-05-04,4,12,7.57
2012,5,2012-05-04,4,13,3.785
2012,5,2012-05-04,4,14,0
2012,5,2012-05-04,4,15,3.785
2012,5,2012-05-04,4,16,0
2012,5,2012-05-04,4,17,0
2012,5,2012-05-04,4,18,3.785
2012,5,2012-05-04,4,19,0
2012,5,2012-05-04,4,20,0
2012,5,2012-05-04,4,21,0
2012,5,2012-05-04,4,22,7.57
2012,5,2012-05-04,4,23,7.57
2012,5,2012-05-05,5,0,11.355
2012,5,2012-05-05,5,1,3.785
2012,5,2012-05-05,5,2,0
2012,5,2012-05-05,5,3,7.57
2012,5,2012-05-05,5,4,3.785
2012,5,2012-05-05,5,5,7.57
2012,5,2012-05-05,5,6,0
2012,5,2012-05-05,5,7,0
2012,5,2012-05-05,5,8,11.355
2012,5,2012-05-05,5,9,15.14
2012,5,2012-05-05,5,10,0
2012,5,2012-05-05,5,11,34.065
2012,5,2012-05-05,5,12,3.785
2012,5,2012-05-05,5,13,3.785
2012,5,2012-05-05,5,14,3.785
2012,5,2012-05-05,5,15,0
2012,5,2012-05-05,5,16,0
2012,5,2012-05-05,5,17,0
2012,5,2012-05-05,5,18,0
2012,5,2012-05-05,5,19,0
2012,5,2012-05-05,5,20,0
2012,5,2012-05-05,5,21,0
2012,5,2012-05-05,5,22,11.355
2012,5,2012-05-05,5,23,0
2012,5,2012-05-06,6,0,7.57
2012,5,2012-05-06,6,1,0
2012,5,2012-05-06,6,2,3.785
2012,5,2012-05-06,6,3,7.57
2012,5,2012-05-06,6,4,3.785
2012,5,2012-05-06,6,5,3.785
2012,5,2012-05-06,6,6,0
2012,5,2012-05-06,6,7,3.785
2012,5,2012-05-06,6,8,15.14
2012,5,2012-05-06,6,9,11.355
2012,5,2012-05-06,6,10,3.785
2012,5,2012-05-06,6,11,7.57
2012,5,2012-05-06,6,12,30.28
2012,5,2012-05-06,6,13,0
2012,5,2012-05-06,6,14,3.785
2012,5,2012-05-06,6,15,0
2012,5,2012-05-06,6,16,0
2012,5,2012-05-06,6,17,0
2012,5,2012-05-06,6,18,0
2012,5,2012-05-06,6,19,0
2012,5,2012-05-06,6,20,0
2012,5,2012-05-06,6,21,3.785
2012,5,2012-05-06,6,22,0
2012,5,2012-05-06,6,23,7.57
2012,5,2012-05-07,7,0,0
2012,5,2012-05-07,7,1,0
2012,5,2012-05-07,7,2,7.57
2012,5,2012-05-07,7,3,0
2012,5,2012-05-07,7,4,0
2012,5,2012-05-07,7,5,7.57
2012,5,2012-05-07,7,6,3.785
2012,5,2012-05-07,7,7,0
2012,5,2012-05-07,7,8,3.785
2012,5,2012-05-07,7,9,0
2012,5,2012-05-07,7,10,11.355
2012,5,2012-05-07,7,11,3.785
2012,5,2012-05-07,7,12,41.63499999999999
2012,5,2012-05-07,7,13,3.785
2012,5,2012-05-07,7,14,7.57
2012,5,2012-05-07,7,15,0
2012,5,2012-05-07,7,16,0
2012,5,2012-05-07,7,17,0
2012,5,2012-05-07,7,18,0
2012,5,2012-05-07,7,19,0
2012,5,2012-05-07,7,20,0
2012,5,2012-05-07,7,21,0
2012,5,2012-05-07,7,22,11.355
2012,5,2012-05-07,7,23,11.355
2012,5,2012-05-08,8,0,22.71
2012,5,2012-05-08,8,1,3.785
2012,5,2012-05-08,8,2,0
2012,5,2012-05-08,8,3,0
2012,5,2012-05-08,8,4,0
2012,5,2012-05-08,8,5,7.57
2012,5,2012-05-08,8,6,3.785
2012,5,2012-05-08,8,7,3.785
2012,5,2012-05-08,8,8,11.355
2012,5,2012-05-08,8,9,7.57
2012,5,2012-05-08,8,10,7.57
2012,5,2012-05-08,8,11,7.57
2012,5,2012-05-08,8,12,34.065
2012,5,2012-05-08,8,13,3.785
2012,5,2012-05-08,8,14,3.785
2012,5,2012-05-08,8,15,3.785
2012,5,2012-05-08,8,16,0
2012,5,2012-05-08,8,17,0
2012,5,2012-05-08,8,18,0
2012,5,2012-05-08,8,19,0
2012,5,2012-05-08,8,20,0
2012,5,2012-05-08,8,21,0
2012,5,2012-05-08,8,22,0
2012,5,2012-05-08,8,23,11.355
2012,5,2012-05-09,9,0,128.68999999999997
2012,5,2012-05-09,9,1,102.19499999999996
2012,5,2012-05-09,9,2,45.41999999999999
2012,5,2012-05-09,9,3,3.785
2012,5,2012-05-09,9,4,11.355
2012,5,2012-05-09,9,5,3.785
2012,5,2012-05-09,9,6,3.785
2012,5,2012-05-09,9,7,49.204999999999984
2012,5,2012-05-09,9,8,60.55999999999999
2012,5,2012-05-09,9,9,22.71
2012,5,2012-05-09,9,10,56.77499999999998
2012,5,2012-05-09,9,11,11.355
2012,5,2012-05-09,9,12,3.785
2012,5,2012-05-09,9,13,11.355
2012,5,2012-05-09,9,14,0
2012,5,2012-05-09,9,15,0
2012,5,2012-05-09,9,16,0
2012,5,2012-05-09,9,17,0
2012,5,2012-05-09,9,18,0
2012,5,2012-05-09,9,19,0
2012,5,2012-05-09,9,20,0
2012,5,2012-05-09,9,21,3.785
2012,5,2012-05-09,9,22,0
2012,5,2012-05-09,9,23,3.785
2012,5,2012-05-10,10,0,18.925
2012,5,2012-05-10,10,1,15.14
2012,5,2012-05-10,10,2,15.14
2012,5,2012-05-10,10,3,7.57
2012,5,2012-05-10,10,4,3.785
2012,5,2012-05-10,10,5,0
2012,5,2012-05-10,10,6,0
2012,5,2012-05-10,10,7,30.28
2012,5,2012-05-10,10,8,34.065
2012,5,2012-05-10,10,9,64.34499999999998
2012,5,2012-05-10,10,10,83.26999999999998
2012,5,2012-05-10,10,11,49.204999999999984
2012,5,2012-05-10,10,12,98.40999999999994
2012,5,2012-05-10,10,13,3.785
2012,5,2012-05-10,10,14,0
2012,5,2012-05-10,10,15,11.355
2012,5,2012-05-10,10,16,0
2012,5,2012-05-10,10,17,0
2012,5,2012-05-10,10,18,0
2012,5,2012-05-10,10,19,0
2012,5,2012-05-10,10,20,0
2012,5,2012-05-10,10,21,15.14
2012,5,2012-05-10,10,22,7.57
2012,5,2012-05-10,10,23,7.57
2012,5,2012-05-11,11,0,0
2012,5,2012-05-11,11,1,7.57
2012,5,2012-05-11,11,2,18.925
2012,5,2012-05-11,11,3,0
2012,5,2012-05-11,11,4,7.57
2012,5,2012-05-11,11,5,3.785
2012,5,2012-05-11,11,6,7.57
2012,5,2012-05-11,11,7,7.57
2012,5,2012-05-11,11,8,45.41999999999999
2012,5,2012-05-11,11,9,26.495
2012,5,2012-05-11,11,10,136.25999999999993
2012,5,2012-05-11,11,11,68.12999999999997
2012,5,2012-05-11,11,12,68.12999999999997
2012,5,2012-05-11,11,13,7.57
2012,5,2012-05-11,11,14,15.14
2012,5,2012-05-11,11,15,0
2012,5,2012-05-11,11,16,0
2012,5,2012-05-11,11,17,0
2012,5,2012-05-11,11,18,0
2012,5,2012-05-11,11,19,0
2012,5,2012-05-11,11,20,0
2012,5,2012-05-11,11,21,15.14
2012,5,2012-05-11,11,22,18.925
2012,5,2012-05-11,11,23,15.14
2012,5,2012-05-12,12,0,3.785
2012,5,2012-05-12,12,1,11.355
2012,5,2012-05-12,12,2,0
2012,5,2012-05-12,12,3,0
2012,5,2012-05-12,12,4,0
2012,5,2012-05-12,12,5,0
2012,5,2012-05-12,12,6,3.785
2012,5,2012-05-12,12,7,18.925
2012,5,2012-05-12,12,8,11.355
2012,5,2012-05-12,12,9,18.925
2012,5,2012-05-12,12,10,0
2012,5,2012-05-12,12,11,3.785
2012,5,2012-05-12,12,12,7.57
2012,5,2012-05-12,12,13,136.26
2012,5,2012-05-12,12,14,102.19499999999995
2012,5,2012-05-12,12,15,3.785
2012,5,2012-05-12,12,16,0
2012,5,2012-05-12,12,17,0
2012,5,2012-05-12,12,18,0
2012,5,2012-05-12,12,19,0
2012,5,2012-05-12,12,20,0
2012,5,2012-05-12,12,21,0
2012,5,2012-05-12,12,22,0
2012,5,2012-05-12,12,23,15.14
2012,5,2012-05-13,13,0,18.925
2012,5,2012-05-13,13,1,3.785
2012,5,2012-05-13,13,2,3.785
2012,5,2012-05-13,13,3,30.28
2012,5,2012-05-13,13,4,3.785
2012,5,2012-05-13,13,5,34.065
2012,5,2012-05-13,13,6,18.925
2012,5,2012-05-13,13,7,68.12999999999997
2012,5,2012-05-13,13,8,3.785
2012,5,2012-05-13,13,9,22.71
2012,5,2012-05-13,13,10,34.065
2012,5,2012-05-13,13,11,64.34499999999997
2012,5,2012-05-13,13,12,60.559999999999974
2012,5,2012-05-13,13,13,7.57
2012,5,2012-05-13,13,14,15.14
2012,5,2012-05-13,13,15,0
2012,5,2012-05-13,13,16,0
2012,5,2012-05-13,13,17,0
2012,5,2012-05-13,13,18,0
2012,5,2012-05-13,13,19,0
2012,5,2012-05-13,13,20,0
2012,5,2012-05-13,13,21,0
2012,5,2012-05-13,13,22,22.71
2012,5,2012-05-13,13,23,18.925
2012,5,2012-05-14,14,0,41.63499999999999
2012,5,2012-05-14,14,1,15.14
2012,5,2012-05-14,14,2,7.57
2012,5,2012-05-14,14,3,0
2012,5,2012-05-14,14,4,0
2012,5,2012-05-14,14,5,0
2012,5,2012-05-14,14,6,11.355
2012,5,2012-05-14,14,7,11.355
2012,5,2012-05-14,14,8,71.91499999999999
2012,5,2012-05-14,14,9,52.98999999999998
2012,5,2012-05-14,14,10,0
2012,5,2012-05-14,14,11,11.355
2012,5,2012-05-14,14,12,15.14
2012,5,2012-05-14,14,13,79.48499999999999
2012,5,2012-05-14,14,14,0
2012,5,2012-05-14,14,15,15.14
2012,5,2012-05-14,14,16,0
2012,5,2012-05-14,14,17,0
2012,5,2012-05-14,14,18,0
2012,5,2012-05-14,14,19,0
2012,5,2012-05-14,14,20,0
2012,5,2012-05-14,14,21,18.925
2012,5,2012-05-14,14,22,15.14
2012,5,2012-05-14,14,23,3.785
2012,5,2012-05-15,15,0,7.57
2012,5,2012-05-15,15,1,11.355
2012,5,2012-05-15,15,2,0
2012,5,2012-05-15,15,3,0
2012,5,2012-05-15,15,4,0
2012,5,2012-05-15,15,5,3.785
2012,5,2012-05-15,15,6,15.14
2012,5,2012-05-15,15,7,11.355
2012,5,2012-05-15,15,8,52.98999999999998
2012,5,2012-05-15,15,9,11.355
2012,5,2012-05-15,15,10,52.989999999999995
2012,5,2012-05-15,15,11,56.77499999999998
2012,5,2012-05-15,15,12,52.98999999999998
2012,5,2012-05-15,15,13,11.355
2012,5,2012-05-15,15,14,0
2012,5,2012-05-15,15,15,37.849999999999994
2012,5,2012-05-15,15,16,0
2012,5,2012-05-15,15,17,0
2012,5,2012-05-15,15,18,0
2012,5,2012-05-15,15,19,0
2012,5,2012-05-15,15,20,0
2012,5,2012-05-15,15,21,11.355
2012,5,2012-05-15,15,22,3.785
2012,5,2012-05-15,15,23,3.785
2012,5,2012-05-16,16,0,15.14
2012,5,2012-05-16,16,1,3.785
2012,5,2012-05-16,16,2,3.785
2012,5,2012-05-16,16,3,0
2012,5,2012-05-16,16,4,41.63499999999999
2012,5,2012-05-16,16,5,34.065
2012,5,2012-05-16,16,6,7.57
2012,5,2012-05-16,16,7,0
2012,5,2012-05-16,16,8,60.559999999999974
2012,5,2012-05-16,16,9,26.495
2012,5,2012-05-16,16,10,75.69999999999999
2012,5,2012-05-16,16,11,15.14
2012,5,2012-05-16,16,12,7.57
2012,5,2012-05-16,16,13,87.05499999999995
2012,5,2012-05-16,16,14,3.785
2012,5,2012-05-16,16,15,0
2012,5,2012-05-16,16,16,3.785
2012,5,2012-05-16,16,17,0
2012,5,2012-05-16,16,18,0
2012,5,2012-05-16,16,19,0
2012,5,2012-05-16,16,20,0
2012,5,2012-05-16,16,21,15.14
2012,5,2012-05-16,16,22,3.785
2012,5,2012-05-16,16,23,3.785
2012,5,2012-05-17,17,0,22.71
2012,5,2012-05-17,17,1,26.495
2012,5,2012-05-17,17,2,49.204999999999984
2012,5,2012-05-17,17,3,3.785
2012,5,2012-05-17,17,4,0
2012,5,2012-05-17,17,5,34.065
2012,5,2012-05-17,17,6,45.41999999999999
2012,5,2012-05-17,17,7,11.355
2012,5,2012-05-17,17,8,26.495
2012,5,2012-05-17,17,9,71.91499999999999
2012,5,2012-05-17,17,10,56.77499999999998
2012,5,2012-05-17,17,11,79.48499999999997
2012,5,2012-05-17,17,12,71.91499999999996
2012,5,2012-05-17,17,13,15.14
2012,5,2012-05-17,17,14,11.355
2012,5,2012-05-17,17,15,0
2012,5,2012-05-17,17,16,0
2012,5,2012-05-17,17,17,0
2012,5,2012-05-17,17,18,0
2012,5,2012-05-17,17,19,3.785
2012,5,2012-05-17,17,20,0
2012,5,2012-05-17,17,21,22.71
2012,5,2012-05-17,17,22,0
2012,5,2012-05-17,17,23,0
2012,5,2012-05-18,18,0,3.785
2012,5,2012-05-18,18,1,18.925
2012,5,2012-05-18,18,2,15.14
2012,5,2012-05-18,18,3,11.355
2012,5,2012-05-18,18,4,7.57
2012,5,2012-05-18,18,5,0
2012,5,2012-05-18,18,6,22.71
2012,5,2012-05-18,18,7,18.925
2012,5,2012-05-18,18,8,94.62499999999997
2012,5,2012-05-18,18,9,30.28
2012,5,2012-05-18,18,10,0
2012,5,2012-05-18,18,11,37.849999999999994
2012,5,2012-05-18,18,12,79.48499999999996
2012,5,2012-05-18,18,13,41.63499999999999
2012,5,2012-05-18,18,14,11.355
2012,5,2012-05-18,18,15,0
2012,5,2012-05-18,18,16,0
2012,5,2012-05-18,18,17,0
2012,5,2012-05-18,18,18,0
2012,5,2012-05-18,18,19,0
2012,5,2012-05-18,18,20,0
2012,5,2012-05-18,18,21,15.14
2012,5,2012-05-18,18,22,3.785
2012,5,2012-05-18,18,23,0
2012,5,2012-05-19,19,0,3.785
2012,5,2012-05-19,19,1,22.71
2012,5,2012-05-19,19,2,15.14
2012,5,2012-05-19,19,3,7.57
2012,5,2012-05-19,19,4,7.57
2012,5,2012-05-19,19,5,34.065
2012,5,2012-05-19,19,6,30.28
2012,5,2012-05-19,19,7,34.065
2012,5,2012-05-19,19,8,45.41999999999999
2012,5,2012-05-19,19,9,0
2012,5,2012-05-19,19,10,11.355
2012,5,2012-05-19,19,11,83.27000000000001
2012,5,2012-05-19,19,12,109.76499999999996
2012,5,2012-05-19,19,13,3.785
2012,5,2012-05-19,19,14,15.14
2012,5,2012-05-19,19,15,7.57
2012,5,2012-05-19,19,16,0
2012,5,2012-05-19,19,17,37.849999999999994
2012,5,2012-05-19,19,18,0
2012,5,2012-05-19,19,19,0
2012,5,2012-05-19,19,20,15.14
2012,5,2012-05-19,19,21,0
2012,5,2012-05-19,19,22,11.355
2012,5,2012-05-19,19,23,18.925
2012,5,2012-05-20,20,0,11.355
2012,5,2012-05-20,20,1,15.14
2012,5,2012-05-20,20,2,11.355
2012,5,2012-05-20,20,3,0
2012,5,2012-05-20,20,4,11.355
2012,5,2012-05-20,20,5,7.57
2012,5,2012-05-20,20,6,22.71
2012,5,2012-05-20,20,7,94.625
2012,5,2012-05-20,20,8,11.355
2012,5,2012-05-20,20,9,3.785
2012,5,2012-05-20,20,10,121.11999999999995
2012,5,2012-05-20,20,11,68.12999999999998
2012,5,2012-05-20,20,12,11.355
2012,5,2012-05-20,20,13,11.355
2012,5,2012-05-20,20,14,7.57
2012,5,2012-05-20,20,15,0
2012,5,2012-05-20,20,16,0
2012,5,2012-05-20,20,17,15.14
2012,5,2012-05-20,20,18,0
2012,5,2012-05-20,20,19,0
2012,5,2012-05-20,20,20,0
2012,5,2012-05-20,20,21,3.785
2012,5,2012-05-20,20,22,41.63499999999999
2012,5,2012-05-20,20,23,30.28
2012,5,2012-05-21,21,0,26.495
2012,5,2012-05-21,21,1,56.77499999999998
2012,5,2012-05-21,21,2,7.57
2012,5,2012-05-21,21,3,18.925
2012,5,2012-05-21,21,4,30.28
2012,5,2012-05-21,21,5,3.785
2012,5,2012-05-21,21,6,15.14
2012,5,2012-05-21,21,7,18.925
2012,5,2012-05-21,21,8,49.204999999999984
2012,5,2012-05-21,21,9,11.355
2012,5,2012-05-21,21,10,105.97999999999998
2012,5,2012-05-21,21,11,170.3249999999999
2012,5,2012-05-21,21,12,34.065
2012,5,2012-05-21,21,13,11.355
2012,5,2012-05-21,21,14,22.71
2012,5,2012-05-21,21,15,0
2012,5,2012-05-21,21,16,0
2012,5,2012-05-21,21,17,0
2012,5,2012-05-21,21,18,0
2012,5,2012-05-21,21,19,0
2012,5,2012-05-21,21,20,0
2012,5,2012-05-21,21,21,3.785
2012,5,2012-05-21,21,22,30.28
2012,5,2012-05-21,21,23,22.71
2012,5,2012-05-22,22,0,15.14
2012,5,2012-05-22,22,1,37.849999999999994
2012,5,2012-05-22,22,2,15.14
2012,5,2012-05-22,22,3,22.71
2012,5,2012-05-22,22,4,37.849999999999994
2012,5,2012-05-22,22,5,7.57
2012,5,2012-05-22,22,6,18.925
2012,5,2012-05-22,22,7,30.28
2012,5,2012-05-22,22,8,15.14
2012,5,2012-05-22,22,9,52.98999999999998
2012,5,2012-05-22,22,10,94.62499999999999
2012,5,2012-05-22,22,11,41.63499999999999
2012,5,2012-05-22,22,12,7.57
2012,5,2012-05-22,22,13,83.26999999999995
2012,5,2012-05-22,22,14,3.785
2012,5,2012-05-22,22,15,0
2012,5,2012-05-22,22,16,0
2012,5,2012-05-22,22,17,0
2012,5,2012-05-22,22,18,0
2012,5,2012-05-22,22,19,0
2012,5,2012-05-22,22,20,0
2012,5,2012-05-22,22,21,30.28
2012,5,2012-05-22,22,22,15.14
2012,5,2012-05-22,22,23,3.785
2012,5,2012-05-23,23,0,34.065
2012,5,2012-05-23,23,1,11.355
2012,5,2012-05-23,23,2,3.785
2012,5,2012-05-23,23,3,41.63499999999999
2012,5,2012-05-23,23,4,26.495
2012,5,2012-05-23,23,5,22.71
2012,5,2012-05-23,23,6,18.925
2012,5,2012-05-23,23,7,18.925
2012,5,2012-05-23,23,8,11.355
2012,5,2012-05-23,23,9,64.345
2012,5,2012-05-23,23,10,49.205000000000005
2012,5,2012-05-23,23,11,98.40999999999995
2012,5,2012-05-23,23,12,0
2012,5,2012-05-23,23,13,45.41999999999999
2012,5,2012-05-23,23,14,18.925
2012,5,2012-05-23,23,15,0
2012,5,2012-05-23,23,16,0
2012,5,2012-05-23,23,17,0
2012,5,2012-05-23,23,18,0
2012,5,2012-05-23,23,19,0
2012,5,2012-05-23,23,20,7.57
2012,5,2012-05-23,23,21,15.14
2012,5,2012-05-23,23,22,37.849999999999994
2012,5,2012-05-23,23,23,64.345
2012,5,2012-05-24,24,0,41.63499999999999
2012,5,2012-05-24,24,1,0
2012,5,2012-05-24,24,2,18.925
2012,5,2012-05-24,24,3,22.71
2012,5,2012-05-24,24,4,0
2012,5,2012-05-24,24,5,7.57
2012,5,2012-05-24,24,6,11.355
2012,5,2012-05-24,24,7,22.71
2012,5,2012-05-24,24,8,30.28
2012,5,2012-05-24,24,9,11.355
2012,5,2012-05-24,24,10,68.13
2012,5,2012-05-24,24,11,41.635
2012,5,2012-05-24,24,12,79.48499999999996
2012,5,2012-05-24,24,13,7.57
2012,5,2012-05-24,24,14,18.925
2012,5,2012-05-24,24,15,0
2012,5,2012-05-24,24,16,7.57
2012,5,2012-05-24,24,17,0
2012,5,2012-05-24,24,18,0
2012,5,2012-05-24,24,19,0
2012,5,2012-05-24,24,20,7.57
2012,5,2012-05-24,24,21,45.41999999999999
2012,5,2012-05-24,24,22,37.849999999999994
2012,5,2012-05-24,24,23,22.71
2012,5,2012-05-25,25,0,11.355
2012,5,2012-05-25,25,1,37.849999999999994
2012,5,2012-05-25,25,2,22.71
2012,5,2012-05-25,25,3,0
2012,5,2012-05-25,25,4,18.925
2012,5,2012-05-25,25,5,0
2012,5,2012-05-25,25,6,15.14
2012,5,2012-05-25,25,7,22.71
2012,5,2012-05-25,25,8,75.69999999999996
2012,5,2012-05-25,25,9,56.77499999999999
2012,5,2012-05-25,25,10,136.25999999999993
2012,5,2012-05-25,25,11,102.19499999999996
2012,5,2012-05-25,25,12,3.785
2012,5,2012-05-25,25,13,11.355
2012,5,2012-05-25,25,14,7.57
2012,5,2012-05-25,25,15,0
2012,5,2012-05-25,25,16,3.785
2012,5,2012-05-25,25,17,0
2012,5,2012-05-25,25,18,0
2012,5,2012-05-25,25,19,0
2012,5,2012-05-25,25,20,0
2012,5,2012-05-25,25,21,18.925
2012,5,2012-05-25,25,22,30.28
2012,5,2012-05-25,25,23,34.065
2012,5,2012-05-26,26,0,11.355
2012,5,2012-05-26,26,1,30.281000000000002
2012,5,2012-05-26,26,2,64.34499999999997
2012,5,2012-05-26,26,3,41.63499999999999
2012,5,2012-05-26,26,4,0
2012,5,2012-05-26,26,5,7.57
2012,5,2012-05-26,26,6,34.065
2012,5,2012-05-26,26,7,15.14
2012,5,2012-05-26,26,8,7.57
2012,5,2012-05-26,26,9,109.76499999999997
2012,5,2012-05-26,26,10,18.925
2012,5,2012-05-26,26,11,124.90499999999992
2012,5,2012-05-26,26,12,3.785
2012,5,2012-05-26,26,13,18.925
2012,5,2012-05-26,26,14,0
2012,5,2012-05-26,26,15,0
2012,5,2012-05-26,26,16,0
2012,5,2012-05-26,26,17,0
2012,5,2012-05-26,26,18,0
2012,5,2012-05-26,26,19,0
2012,5,2012-05-26,26,20,0
2012,5,2012-05-26,26,21,22.71
2012,5,2012-05-26,26,22,18.925
2012,5,2012-05-26,26,23,26.495
2012,5,2012-05-27,27,0,18.925
2012,5,2012-05-27,27,1,49.204999999999984
2012,5,2012-05-27,27,2,7.57
2012,5,2012-05-27,27,3,0
2012,5,2012-05-27,27,4,11.355
2012,5,2012-05-27,27,5,0
2012,5,2012-05-27,27,6,37.849999999999994
2012,5,2012-05-27,27,7,68.13
2012,5,2012-05-27,27,8,0
2012,5,2012-05-27,27,9,7.57
2012,5,2012-05-27,27,10,11.355
2012,5,2012-05-27,27,11,87.05499999999998
2012,5,2012-05-27,27,12,26.495
2012,5,2012-05-27,27,13,15.14
2012,5,2012-05-27,27,14,0
2012,5,2012-05-27,27,15,0
2012,5,2012-05-27,27,16,0
2012,5,2012-05-27,27,17,15.14
2012,5,2012-05-27,27,18,0
2012,5,2012-05-27,27,19,0
2012,5,2012-05-27,27,20,0
2012,5,2012-05-27,27,21,3.785
2012,5,2012-05-27,27,22,41.63499999999999
2012,5,2012-05-27,27,23,30.28
2012,5,2012-05-28,28,0,49.204999999999984
2012,5,2012-05-28,28,1,41.63499999999999
2012,5,2012-05-28,28,2,11.355
2012,5,2012-05-28,28,3,3.785
2012,5,2012-05-28,28,4,3.785
2012,5,2012-05-28,28,5,68.12999999999998
2012,5,2012-05-28,28,6,7.57
2012,5,2012-05-28,28,7,30.28
2012,5,2012-05-28,28,8,22.71
2012,5,2012-05-28,28,9,37.849999999999994
2012,5,2012-05-28,28,10,34.065
2012,5,2012-05-28,28,11,117.33499999999995
2012,5,2012-05-28,28,12,60.55999999999999
2012,5,2012-05-28,28,13,22.71
2012,5,2012-05-28,28,14,0
2012,5,2012-05-28,28,15,0
2012,5,2012-05-28,28,16,0
2012,5,2012-05-28,28,17,0
2012,5,2012-05-28,28,18,7.57
2012,5,2012-05-28,28,19,7.57
2012,5,2012-05-28,28,20,22.71
2012,5,2012-05-28,28,21,18.925
2012,5,2012-05-28,28,22,7.57
2012,5,2012-05-28,28,23,0
2012,5,2012-05-29,29,0,18.925
2012,5,2012-05-29,29,1,7.57
2012,5,2012-05-29,29,2,15.14
2012,5,2012-05-29,29,3,7.57
2012,5,2012-05-29,29,4,3.785
2012,5,2012-05-29,29,5,3.785
2012,5,2012-05-29,29,6,11.355
2012,5,2012-05-29,29,7,3.785
2012,5,2012-05-29,29,8,45.41999999999999
2012,5,2012-05-29,29,9,60.55999999999999
2012,5,2012-05-29,29,10,71.91499999999998
2012,5,2012-05-29,29,11,0
2012,5,2012-05-29,29,12,7.57
2012,5,2012-05-29,29,13,15.14
2012,5,2012-05-29,29,14,3.785
2012,5,2012-05-29,29,15,0
2012,5,2012-05-29,29,16,0
2012,5,2012-05-29,29,17,0
2012,5,2012-05-29,29,18,0
2012,5,2012-05-29,29,19,0
2012,5,2012-05-29,29,20,0
2012,5,2012-05-29,29,21,22.71
2012,5,2012-05-29,29,22,7.57
2012,5,2012-05-29,29,23,7.57
2012,5,2012-05-30,30,0,3.785
2012,5,2012-05-30,30,1,15.14
2012,5,2012-05-30,30,2,22.71
2012,5,2012-05-30,30,3,0
2012,5,2012-05-30,30,4,26.495
2012,5,2012-05-30,30,5,3.785
