year,month,day,date,hour,consumption
2012,4,30,2012-04-30,17,0.796
2012,4,30,2012-04-30,18,1.128
2012,4,30,2012-04-30,19,0.885
2012,4,30,2012-04-30,20,0.823
2012,4,30,2012-04-30,21,1.159
2012,4,30,2012-04-30,22,1.127
2012,4,30,2012-04-30,23,1.368
2012,5,1,2012-05-01,0,1.097
2012,5,1,2012-05-01,1,1.257
2012,5,1,2012-05-01,2,3.07
2012,5,1,2012-05-01,3,1.824
2012,5,1,2012-05-01,4,0.921
2012,5,1,2012-05-01,5,1.513
2012,5,1,2012-05-01,6,1.049
2012,5,1,2012-05-01,7,0.868
2012,5,1,2012-05-01,8,1.874
2012,5,1,2012-05-01,9,1.443
2012,5,1,2012-05-01,10,3.668
2012,5,1,2012-05-01,11,1.783
2012,5,1,2012-05-01,12,3.733
2012,5,1,2012-05-01,13,5.344
2012,5,1,2012-05-01,14,1.775
2012,5,1,2012-05-01,15,0.832
2012,5,1,2012-05-01,16,1.039
2012,5,1,2012-05-01,17,1.069
2012,5,1,2012-05-01,18,1.076
2012,5,1,2012-05-01,19,1.074
2012,5,1,2012-05-01,20,1.086
2012,5,1,2012-05-01,21,1.457
2012,5,1,2012-05-01,22,1.146
2012,5,1,2012-05-01,23,0.924
2012,5,2,2012-05-02,0,1.075
2012,5,2,2012-05-02,1,0.99
2012,5,2,2012-05-02,2,0.575
2012,5,2,2012-05-02,3,0.99
2012,5,2,2012-05-02,4,0.58
2012,5,2,2012-05-02,5,0.57
2012,5,2,2012-05-02,6,1.352
2012,5,2,2012-05-02,7,0.876
2012,5,2,2012-05-02,8,0.595
2012,5,2,2012-05-02,9,1.031
2012,5,2,2012-05-02,10,0.625
2012,5,2,2012-05-02,11,1.025
2012,5,2,2012-05-02,12,1.38
2012,5,2,2012-05-02,13,1.067
2012,5,2,2012-05-02,14,1.1
2012,5,2,2012-05-02,15,1.117
2012,5,2,2012-05-02,16,1.143
2012,5,2,2012-05-02,17,1.139
2012,5,2,2012-05-02,18,1.148
2012,5,2,2012-05-02,19,1.153
2012,5,2,2012-05-02,20,1.147
2012,5,2,2012-05-02,21,1.338
2012,5,2,2012-05-02,22,1.377
2012,5,2,2012-05-02,23,1.687
2012,5,3,2012-05-03,0,1.253
2012,5,3,2012-05-03,1,1.066
2012,5,3,2012-05-03,2,1.145
2012,5,3,2012-05-03,3,0.741
2012,5,3,2012-05-03,4,1.021
2012,5,3,2012-05-03,5,1.074
2012,5,3,2012-05-03,6,0.74
2012,5,3,2012-05-03,7,1.007
2012,5,3,2012-05-03,8,0.619
2012,5,3,2012-05-03,9,1.359
2012,5,3,2012-05-03,10,0.871
2012,5,3,2012-05-03,11,1.049
2012,5,3,2012-05-03,12,1.31
2012,5,3,2012-05-03,13,1.093
2012,5,3,2012-05-03,14,1.127
2012,5,3,2012-05-03,15,1.099
2012,5,3,2012-05-03,16,1.124
2012,5,3,2012-05-03,17,1.117
2012,5,3,2012-05-03,18,1.144
2012,5,3,2012-05-03,19,1.15
2012,5,3,2012-05-03,20,1.121
2012,5,3,2012-05-03,21,1.159
2012,5,3,2012-05-03,22,1.149
2012,5,3,2012-05-03,23,1.376
2012,5,4,2012-05-04,0,1.11
2012,5,4,2012-05-04,1,1.161
2012,5,4,2012-05-04,2,1.122
2012,5,4,2012-05-04,3,1.182
2012,5,4,2012-05-04,4,0.687
2012,5,4,2012-05-04,5,1.169
2012,5,4,2012-05-04,6,1.239
2012,5,4,2012-05-04,7,1.628
2012,5,4,2012-05-04,8,1.147
2012,5,4,2012-05-04,9,0.868
2012,5,4,2012-05-04,10,1.26
2012,5,4,2012-05-04,11,0.662
2012,5,4,2012-05-04,12,1.291
2012,5,4,2012-05-04,13,1.161
2012,5,4,2012-05-04,14,0.862
2012,5,4,2012-05-04,15,0.88
2012,5,4,2012-05-04,16,1.15
2012,5,4,2012-05-04,17,1.129
2012,5,4,2012-05-04,18,1.183
2012,5,4,2012-05-04,19,1.209
2012,5,4,2012-05-04,20,1.195
2012,5,4,2012-05-04,21,1.256
2012,5,4,2012-05-04,22,1.429
2012,5,4,2012-05-04,23,1.237
2012,5,5,2012-05-05,0,1.154
2012,5,5,2012-05-05,1,1.055
2012,5,5,2012-05-05,2,1.191
2012,5,5,2012-05-05,3,0.654
2012,5,5,2012-05-05,4,1.184
2012,5,5,2012-05-05,5,0.697
2012,5,5,2012-05-05,6,0.574
2012,5,5,2012-05-05,7,1.114
2012,5,5,2012-05-05,8,1.138
2012,5,5,2012-05-05,9,0.693
2012,5,5,2012-05-05,10,1.046
2012,5,5,2012-05-05,11,0.717
2012,5,5,2012-05-05,12,1.086
2012,5,5,2012-05-05,13,1.136
2012,5,5,2012-05-05,14,0.836
2012,5,5,2012-05-05,15,0.942
2012,5,5,2012-05-05,16,1.138
2012,5,5,2012-05-05,17,1.295
2012,5,5,2012-05-05,18,1.176
2012,5,5,2012-05-05,19,1.252
2012,5,5,2012-05-05,20,1.206
2012,5,5,2012-05-05,21,1.253
2012,5,5,2012-05-05,22,1.362
2012,5,5,2012-05-05,23,1.353
2012,5,6,2012-05-06,0,0.784
2012,5,6,2012-05-06,1,1.02
2012,5,6,2012-05-06,2,1.249
2012,5,6,2012-05-06,3,1.29
2012,5,6,2012-05-06,4,0.708
2012,5,6,2012-05-06,5,0.677
2012,5,6,2012-05-06,6,0.599
2012,5,6,2012-05-06,7,0.694
2012,5,6,2012-05-06,8,1.514
2012,5,6,2012-05-06,9,0.914
2012,5,6,2012-05-06,10,0.751
2012,5,6,2012-05-06,11,1.252
2012,5,6,2012-05-06,12,0.751
2012,5,6,2012-05-06,13,1.231
2012,5,6,2012-05-06,14,1.196
2012,5,6,2012-05-06,15,1.005
2012,5,6,2012-05-06,16,0.968
2012,5,6,2012-05-06,17,1.102
2012,5,6,2012-05-06,18,1.225
2012,5,6,2012-05-06,19,1.291
2012,5,6,2012-05-06,20,1.329
2012,5,6,2012-05-06,21,1.284
2012,5,6,2012-05-06,22,1.24
2012,5,6,2012-05-06,23,1.268
2012,5,7,2012-05-07,0,0.676
2012,5,7,2012-05-07,1,1.127
2012,5,7,2012-05-07,2,0.692
2012,5,7,2012-05-07,3,1.013
2012,5,7,2012-05-07,4,0.711
2012,5,7,2012-05-07,5,0.753
2012,5,7,2012-05-07,6,0.76
2012,5,7,2012-05-07,7,0.731
2012,5,7,2012-05-07,8,0.852
2012,5,7,2012-05-07,9,0.73
2012,5,7,2012-05-07,10,0.821
2012,5,7,2012-05-07,11,0.761
2012,5,7,2012-05-07,12,0.758
2012,5,7,2012-05-07,13,0.76
2012,5,7,2012-05-07,14,0.612
2012,5,7,2012-05-07,15,0.565
2012,5,7,2012-05-07,16,0.583
2012,5,7,2012-05-07,17,0.735
2012,5,7,2012-05-07,18,1.028
2012,5,7,2012-05-07,19,1.2
2012,5,7,2012-05-07,20,1.199
2012,5,7,2012-05-07,21,0.923
2012,5,7,2012-05-07,22,0.899
2012,5,7,2012-05-07,23,1.292
2012,5,8,2012-05-08,0,1.095
2012,5,8,2012-05-08,1,2.083
2012,5,8,2012-05-08,2,0.601
2012,5,8,2012-05-08,3,0.574
2012,5,8,2012-05-08,4,0.563
2012,5,8,2012-05-08,5,1.668
2012,5,8,2012-05-08,6,0.653
2012,5,8,2012-05-08,7,0.744
2012,5,8,2012-05-08,8,1.576
2012,5,8,2012-05-08,9,0.787
2012,5,8,2012-05-08,10,0.799
2012,5,8,2012-05-08,11,0.753
2012,5,8,2012-05-08,12,0.931
2012,5,8,2012-05-08,13,0.647
2012,5,8,2012-05-08,14,0.599
2012,5,8,2012-05-08,15,0.575
2012,5,8,2012-05-08,16,0.611
2012,5,8,2012-05-08,17,0.569
2012,5,8,2012-05-08,18,0.57
2012,5,8,2012-05-08,19,0.599
2012,5,8,2012-05-08,20,0.57
2012,5,8,2012-05-08,21,0.579
2012,5,8,2012-05-08,22,0.624
2012,5,8,2012-05-08,23,1.677
2012,5,9,2012-05-09,0,0.855
2012,5,9,2012-05-09,1,0.976
2012,5,9,2012-05-09,2,3.745
2012,5,9,2012-05-09,3,1.83
2012,5,9,2012-05-09,4,2.585
2012,5,9,2012-05-09,5,1.26
2012,5,9,2012-05-09,6,0.983
2012,5,9,2012-05-09,7,1.005
2012,5,9,2012-05-09,8,2.737
2012,5,9,2012-05-09,9,2.016
2012,5,9,2012-05-09,10,1.205
2012,5,9,2012-05-09,11,1.401
2012,5,9,2012-05-09,12,1.162
2012,5,9,2012-05-09,13,0.687
2012,5,9,2012-05-09,14,0.59
2012,5,9,2012-05-09,15,0.614
2012,5,9,2012-05-09,16,0.609
2012,5,9,2012-05-09,17,0.596
2012,5,9,2012-05-09,18,0.623
2012,5,9,2012-05-09,19,0.59
2012,5,9,2012-05-09,20,0.599
2012,5,9,2012-05-09,21,0.621
2012,5,9,2012-05-09,22,1.18
2012,5,9,2012-05-09,23,0.601
2012,5,10,2012-05-10,0,0.994
2012,5,10,2012-05-10,1,0.777
2012,5,10,2012-05-10,2,1.115
2012,5,10,2012-05-10,3,1.014
2012,5,10,2012-05-10,4,0.657
2012,5,10,2012-05-10,5,0.608
2012,5,10,2012-05-10,6,0.591
2012,5,10,2012-05-10,7,0.69
2012,5,10,2012-05-10,8,0.769
2012,5,10,2012-05-10,9,1.397
2012,5,10,2012-05-10,10,1.117
2012,5,10,2012-05-10,11,4.517
2012,5,10,2012-05-10,12,1.688
2012,5,10,2012-05-10,13,1.999
2012,5,10,2012-05-10,14,1.785
2012,5,10,2012-05-10,15,1.124
2012,5,10,2012-05-10,16,0.853
2012,5,10,2012-05-10,17,1.218
2012,5,10,2012-05-10,18,1.237
2012,5,10,2012-05-10,19,1.572
2012,5,10,2012-05-10,20,1.107
2012,5,10,2012-05-10,21,1.362
2012,5,10,2012-05-10,22,1.367
2012,5,10,2012-05-10,23,1.224
2012,5,11,2012-05-11,0,0.631
2012,5,11,2012-05-11,1,1.29
2012,5,11,2012-05-11,2,0.613
2012,5,11,2012-05-11,3,1.102
2012,5,11,2012-05-11,4,0.735
2012,5,11,2012-05-11,5,0.635
2012,5,11,2012-05-11,6,0.651
2012,5,11,2012-05-11,7,0.615
2012,5,11,2012-05-11,8,0.779
2012,5,11,2012-05-11,9,0.883
2012,5,11,2012-05-11,10,2.063
2012,5,11,2012-05-11,11,2.942
2012,5,11,2012-05-11,12,2.695
2012,5,11,2012-05-11,13,1.542
2012,5,11,2012-05-11,14,1.104
2012,5,11,2012-05-11,15,1.131
2012,5,11,2012-05-11,16,1.187
2012,5,11,2012-05-11,17,1.033
2012,5,11,2012-05-11,18,1.168
2012,5,11,2012-05-11,19,1.255
2012,5,11,2012-05-11,20,1.237
2012,5,11,2012-05-11,21,1.205
2012,5,11,2012-05-11,22,1.509
2012,5,11,2012-05-11,23,1.121
2012,5,12,2012-05-12,0,0.593
2012,5,12,2012-05-12,1,0.707
2012,5,12,2012-05-12,2,0.606
2012,5,12,2012-05-12,3,0.597
2012,5,12,2012-05-12,4,0.577
2012,5,12,2012-05-12,5,0.628
2012,5,12,2012-05-12,6,0.708
2012,5,12,2012-05-12,7,1.207
2012,5,12,2012-05-12,8,1.927
2012,5,12,2012-05-12,9,0.841
2012,5,12,2012-05-12,10,0.859
2012,5,12,2012-05-12,11,0.668
2012,5,12,2012-05-12,12,0.718
2012,5,12,2012-05-12,13,1.717
2012,5,12,2012-05-12,14,1.444
2012,5,12,2012-05-12,15,0.68
2012,5,12,2012-05-12,16,0.586
2012,5,12,2012-05-12,17,0.615
2012,5,12,2012-05-12,18,0.589
2012,5,12,2012-05-12,19,1.243
2012,5,12,2012-05-12,20,1.28
2012,5,12,2012-05-12,21,1.127
2012,5,12,2012-05-12,22,1.18
2012,5,12,2012-05-12,23,0.697
2012,5,13,2012-05-13,0,0.94
2012,5,13,2012-05-13,1,1.001
2012,5,13,2012-05-13,2,0.848
2012,5,13,2012-05-13,3,0.844
2012,5,13,2012-05-13,4,0.765
2012,5,13,2012-05-13,5,0.604
2012,5,13,2012-05-13,6,0.659
2012,5,13,2012-05-13,7,0.624
2012,5,13,2012-05-13,8,0.918
2012,5,13,2012-05-13,9,0.895
2012,5,13,2012-05-13,10,1.089
2012,5,13,2012-05-13,11,1.193
2012,5,13,2012-05-13,12,1.262
2012,5,13,2012-05-13,13,1.65
2012,5,13,2012-05-13,14,1.04
2012,5,13,2012-05-13,15,0.614
2012,5,13,2012-05-13,16,0.592
2012,5,13,2012-05-13,17,0.625
2012,5,13,2012-05-13,18,0.609
2012,5,13,2012-05-13,19,0.577
2012,5,13,2012-05-13,20,0.626
2012,5,13,2012-05-13,21,0.595
2012,5,13,2012-05-13,22,1.121
2012,5,13,2012-05-13,23,0.957
2012,5,14,2012-05-14,0,0.881
2012,5,14,2012-05-14,1,0.949
2012,5,14,2012-05-14,2,0.664
2012,5,14,2012-05-14,3,0.645
2012,5,14,2012-05-14,4,0.591
2012,5,14,2012-05-14,5,0.628
2012,5,14,2012-05-14,6,0.7
2012,5,14,2012-05-14,7,0.867
2012,5,14,2012-05-14,8,0.895
2012,5,14,2012-05-14,9,0.976
2012,5,14,2012-05-14,10,2.565
2012,5,14,2012-05-14,11,1.76
2012,5,14,2012-05-14,12,1.102
2012,5,14,2012-05-14,13,1.213
2012,5,14,2012-05-14,14,1.229
2012,5,14,2012-05-14,15,0.862
2012,5,14,2012-05-14,16,0.61
2012,5,14,2012-05-14,17,0.614
2012,5,14,2012-05-14,18,0.633
2012,5,14,2012-05-14,19,0.604
2012,5,14,2012-05-14,20,0.607
2012,5,14,2012-05-14,21,0.937
2012,5,14,2012-05-14,22,0.811
2012,5,14,2012-05-14,23,0.641
2012,5,15,2012-05-15,0,0.624
2012,5,15,2012-05-15,1,0.601
2012,5,15,2012-05-15,2,0.622
2012,5,15,2012-05-15,3,0.592
2012,5,15,2012-05-15,4,0.6
2012,5,15,2012-05-15,5,0.838
2012,5,15,2012-05-15,6,1.399
2012,5,15,2012-05-15,7,1.716
2012,5,15,2012-05-15,8,1.074
2012,5,15,2012-05-15,9,0.883
2012,5,15,2012-05-15,10,1.175
2012,5,15,2012-05-15,11,1.231
2012,5,15,2012-05-15,12,1.344
2012,5,15,2012-05-15,13,1.476
2012,5,15,2012-05-15,14,0.636
2012,5,15,2012-05-15,15,0.853
2012,5,15,2012-05-15,16,0.62
2012,5,15,2012-05-15,17,0.716
2012,5,15,2012-05-15,18,0.653
2012,5,15,2012-05-15,19,0.605
2012,5,15,2012-05-15,20,0.638
2012,5,15,2012-05-15,21,0.818
2012,5,15,2012-05-15,22,0.601
2012,5,15,2012-05-15,23,0.641
2012,5,16,2012-05-16,0,0.997
2012,5,16,2012-05-16,1,0.812
2012,5,16,2012-05-16,2,0.654
2012,5,16,2012-05-16,3,0.809
2012,5,16,2012-05-16,4,1.185
2012,5,16,2012-05-16,5,1.61
2012,5,16,2012-05-16,6,1.21
2012,5,16,2012-05-16,7,0.861
2012,5,16,2012-05-16,8,1.157
2012,5,16,2012-05-16,9,1.12
2012,5,16,2012-05-16,10,1.223
2012,5,16,2012-05-16,11,0.954
2012,5,16,2012-05-16,12,1.065
2012,5,16,2012-05-16,13,1.354
2012,5,16,2012-05-16,14,3.457
2012,5,16,2012-05-16,15,0.707
2012,5,16,2012-05-16,16,0.653
2012,5,16,2012-05-16,17,0.605
2012,5,16,2012-05-16,18,0.624
2012,5,16,2012-05-16,19,0.618
2012,5,16,2012-05-16,20,0.588
2012,5,16,2012-05-16,21,0.909
2012,5,16,2012-05-16,22,0.608
2012,5,16,2012-05-16,23,0.618
2012,5,17,2012-05-17,0,0.995
2012,5,17,2012-05-17,1,0.723
2012,5,17,2012-05-17,2,0.782
2012,5,17,2012-05-17,3,0.703
2012,5,17,2012-05-17,4,0.613
2012,5,17,2012-05-17,5,3.569
2012,5,17,2012-05-17,6,1.316
2012,5,17,2012-05-17,7,2.18
2012,5,17,2012-05-17,8,0.884
2012,5,17,2012-05-17,9,0.824
2012,5,17,2012-05-17,10,0.689
2012,5,17,2012-05-17,11,1.009
2012,5,17,2012-05-17,12,1.046
2012,5,17,2012-05-17,13,1.612
2012,5,17,2012-05-17,14,0.935
2012,5,17,2012-05-17,15,0.652
2012,5,17,2012-05-17,16,0.595
2012,5,17,2012-05-17,17,0.647
2012,5,17,2012-05-17,18,0.591
2012,5,17,2012-05-17,19,0.616
2012,5,17,2012-05-17,20,0.589
2012,5,17,2012-05-17,21,0.917
2012,5,17,2012-05-17,22,0.589
2012,5,17,2012-05-17,23,0.588
2012,5,18,2012-05-18,0,1.068
2012,5,18,2012-05-18,1,0.81
2012,5,18,2012-05-18,2,0.66
2012,5,18,2012-05-18,3,0.58
2012,5,18,2012-05-18,4,0.66
2012,5,18,2012-05-18,5,0.893
2012,5,18,2012-05-18,6,0.915
2012,5,18,2012-05-18,7,0.704
2012,5,18,2012-05-18,8,1.13
2012,5,18,2012-05-18,9,1.797
2012,5,18,2012-05-18,10,1.869
2012,5,18,2012-05-18,11,0.842
2012,5,18,2012-05-18,12,1.095
2012,5,18,2012-05-18,13,2.056
2012,5,18,2012-05-18,14,1.853
2012,5,18,2012-05-18,15,2.093
2012,5,18,2012-05-18,16,0.636
2012,5,18,2012-05-18,17,0.597
2012,5,18,2012-05-18,18,0.604
2012,5,18,2012-05-18,19,0.622
2012,5,18,2012-05-18,20,0.595
2012,5,18,2012-05-18,21,0.818
2012,5,18,2012-05-18,22,1.045
2012,5,18,2012-05-18,23,2.339
2012,5,19,2012-05-19,0,1.27
2012,5,19,2012-05-19,1,0.972
2012,5,19,2012-05-19,2,0.959
2012,5,19,2012-05-19,3,0.695
2012,5,19,2012-05-19,4,0.656
2012,5,19,2012-05-19,5,1.22
2012,5,19,2012-05-19,6,1.439
2012,5,19,2012-05-19,7,1.021
2012,5,19,2012-05-19,8,1.279
2012,5,19,2012-05-19,9,0.651
2012,5,19,2012-05-19,10,0.877
2012,5,19,2012-05-19,11,1.64
2012,5,19,2012-05-19,12,1.495
2012,5,19,2012-05-19,13,1.605
2012,5,19,2012-05-19,14,1.382
2012,5,19,2012-05-19,15,0.823
2012,5,19,2012-05-19,16,0.713
2012,5,19,2012-05-19,17,0.811
2012,5,19,2012-05-19,18,0.733
2012,5,19,2012-05-19,19,0.711
2012,5,19,2012-05-19,20,0.751
2012,5,19,2012-05-19,21,0.709
2012,5,19,2012-05-19,22,1.16
2012,5,19,2012-05-19,23,0.882
2012,5,20,2012-05-20,0,0.975
2012,5,20,2012-05-20,1,1.026
2012,5,20,2012-05-20,2,0.682
2012,5,20,2012-05-20,3,0.657
2012,5,20,2012-05-20,4,0.624
2012,5,20,2012-05-20,5,0.779
2012,5,20,2012-05-20,6,1.046
2012,5,20,2012-05-20,7,0.99
2012,5,20,2012-05-20,8,0.98
2012,5,20,2012-05-20,9,0.751
2012,5,20,2012-05-20,10,1.496
2012,5,20,2012-05-20,11,1.453
2012,5,20,2012-05-20,12,1.917
2012,5,20,2012-05-20,13,1.095
2012,5,20,2012-05-20,14,0.678
2012,5,20,2012-05-20,15,0.663
2012,5,20,2012-05-20,16,0.627
2012,5,20,2012-05-20,17,0.807
2012,5,20,2012-05-20,18,0.635
2012,5,20,2012-05-20,19,0.623
2012,5,20,2012-05-20,20,0.618
2012,5,20,2012-05-20,21,0.656
2012,5,20,2012-05-20,22,1.126
2012,5,20,2012-05-20,23,1.33
2012,5,21,2012-05-21,0,1.05
2012,5,21,2012-05-21,1,0.975
2012,5,21,2012-05-21,2,0.982
2012,5,21,2012-05-21,3,1.595
2012,5,21,2012-05-21,4,1.075
2012,5,21,2012-05-21,5,1.076
2012,5,21,2012-05-21,6,0.838
2012,5,21,2012-05-21,7,1.196
2012,5,21,2012-05-21,8,1.008
2012,5,21,2012-05-21,9,1.447
2012,5,21,2012-05-21,10,1.684
2012,5,21,2012-05-21,11,2.423
2012,5,21,2012-05-21,12,3.094
2012,5,21,2012-05-21,13,3.184
2012,5,21,2012-05-21,14,1.325
2012,5,21,2012-05-21,15,0.654
2012,5,21,2012-05-21,16,0.636
2012,5,21,2012-05-21,17,0.667
2012,5,21,2012-05-21,18,0.627
2012,5,21,2012-05-21,19,0.644
2012,5,21,2012-05-21,20,0.674
2012,5,21,2012-05-21,21,0.648
2012,5,21,2012-05-21,22,0.936
2012,5,21,2012-05-21,23,1.263
2012,5,22,2012-05-22,0,1.304
2012,5,22,2012-05-22,1,0.98
2012,5,22,2012-05-22,2,1.019
2012,5,22,2012-05-22,3,1.01
2012,5,22,2012-05-22,4,1.009
2012,5,22,2012-05-22,5,2.297
2012,5,22,2012-05-22,6,2.656
2012,5,22,2012-05-22,7,1.153
2012,5,22,2012-05-22,8,1.886
2012,5,22,2012-05-22,9,2.012
2012,5,22,2012-05-22,10,1.731
2012,5,22,2012-05-22,11,1.877
2012,5,22,2012-05-22,12,1.69
2012,5,22,2012-05-22,13,1.507
2012,5,22,2012-05-22,14,1.152
2012,5,22,2012-05-22,15,0.639
2012,5,22,2012-05-22,16,0.665
2012,5,22,2012-05-22,17,0.654
2012,5,22,2012-05-22,18,0.634
2012,5,22,2012-05-22,19,0.618
2012,5,22,2012-05-22,20,0.648
2012,5,22,2012-05-22,21,1.025
2012,5,22,2012-05-22,22,0.769
2012,5,22,2012-05-22,23,0.894
2012,5,23,2012-05-23,0,0.717
2012,5,23,2012-05-23,1,0.997
2012,5,23,2012-05-23,2,0.801
2012,5,23,2012-05-23,3,0.776
2012,5,23,2012-05-23,4,1.259
2012,5,23,2012-05-23,5,0.829
2012,5,23,2012-05-23,6,0.827
2012,5,23,2012-05-23,7,1.768
2012,5,23,2012-05-23,8,1.442
2012,5,23,2012-05-23,9,1.183
2012,5,23,2012-05-23,10,1.627
2012,5,23,2012-05-23,11,1.523
2012,5,23,2012-05-23,12,1.41
2012,5,23,2012-05-23,13,1.669
2012,5,23,2012-05-23,14,0.939
2012,5,23,2012-05-23,15,0.643
2012,5,23,2012-05-23,16,0.645
2012,5,23,2012-05-23,17,0.659
2012,5,23,2012-05-23,18,0.63
2012,5,23,2012-05-23,19,0.617
2012,5,23,2012-05-23,20,0.674
2012,5,23,2012-05-23,21,0.936
2012,5,23,2012-05-23,22,2.569
2012,5,23,2012-05-23,23,1.231
2012,5,24,2012-05-24,0,2.434
2012,5,24,2012-05-24,1,2.342
2012,5,24,2012-05-24,2,1.237
2012,5,24,2012-05-24,3,1.62
2012,5,24,2012-05-24,4,0.743
2012,5,24,2012-05-24,5,1.153
2012,5,24,2012-05-24,6,0.888
2012,5,24,2012-05-24,7,1.847
2012,5,24,2012-05-24,8,1.858
2012,5,24,2012-05-24,9,1.231
2012,5,24,2012-05-24,10,1.36
2012,5,24,2012-05-24,11,1.278
2012,5,24,2012-05-24,12,1.276
2012,5,24,2012-05-24,13,1.606
2012,5,24,2012-05-24,14,1.053
2012,5,24,2012-05-24,15,0.686
2012,5,24,2012-05-24,16,0.714
2012,5,24,2012-05-24,17,0.75
2012,5,24,2012-05-24,18,0.75
2012,5,24,2012-05-24,19,0.649
2012,5,24,2012-05-24,20,0.643
2012,5,24,2012-05-24,21,0.997
2012,5,24,2012-05-24,22,2.456
2012,5,24,2012-05-24,23,1.461
2012,5,25,2012-05-25,0,0.711
2012,5,25,2012-05-25,1,0.799
2012,5,25,2012-05-25,2,0.83
2012,5,25,2012-05-25,3,0.656
2012,5,25,2012-05-25,4,1.319
2012,5,25,2012-05-25,5,0.708
2012,5,25,2012-05-25,6,0.791
2012,5,25,2012-05-25,7,0.892
2012,5,25,2012-05-25,8,1.424
2012,5,25,2012-05-25,9,1.462
2012,5,25,2012-05-25,10,3.914
2012,5,25,2012-05-25,11,1.673
2012,5,25,2012-05-25,12,4.369
2012,5,25,2012-05-25,13,1.476
2012,5,25,2012-05-25,14,0.755
2012,5,25,2012-05-25,15,0.698
2012,5,25,2012-05-25,16,0.719
2012,5,25,2012-05-25,17,0.657
2012,5,25,2012-05-25,18,0.665
2012,5,25,2012-05-25,19,0.628
2012,5,25,2012-05-25,20,0.639
2012,5,25,2012-05-25,21,0.907
2012,5,25,2012-05-25,22,1.093
2012,5,25,2012-05-25,23,1.104
2012,5,26,2012-05-26,0,0.899
2012,5,26,2012-05-26,1,1.099
2012,5,26,2012-05-26,2,1.11
2012,5,26,2012-05-26,3,1.132
2012,5,26,2012-05-26,4,0.661
2012,5,26,2012-05-26,5,3.845
2012,5,26,2012-05-26,6,0.828
2012,5,26,2012-05-26,7,1.556
2012,5,26,2012-05-26,8,0.909
2012,5,26,2012-05-26,9,1.454
2012,5,26,2012-05-26,10,2.099
2012,5,26,2012-05-26,11,2.083
2012,5,26,2012-05-26,12,1.912
2012,5,26,2012-05-26,13,1.327
2012,5,26,2012-05-26,14,0.833
2012,5,26,2012-05-26,15,0.645
2012,5,26,2012-05-26,16,0.672
2012,5,26,2012-05-26,17,0.654
2012,5,26,2012-05-26,18,0.651
2012,5,26,2012-05-26,19,0.675
2012,5,26,2012-05-26,20,0.645
2012,5,26,2012-05-26,21,0.861
2012,5,26,2012-05-26,22,1.256
2012,5,26,2012-05-26,23,1.073
2012,5,27,2012-05-27,0,0.797
2012,5,27,2012-05-27,1,0.877
2012,5,27,2012-05-27,2,2.342
2012,5,27,2012-05-27,3,0.996
2012,5,27,2012-05-27,4,1.024
2012,5,27,2012-05-27,5,0.886
2012,5,27,2012-05-27,6,1.657
2012,5,27,2012-05-27,7,0.98
2012,5,27,2012-05-27,8,0.676
2012,5,27,2012-05-27,9,1.041
2012,5,27,2012-05-27,10,0.929
2012,5,27,2012-05-27,11,1.369
2012,5,27,2012-05-27,12,1.477
2012,5,27,2012-05-27,13,1.344
2012,5,27,2012-05-27,14,0.71
2012,5,27,2012-05-27,15,0.691
2012,5,27,2012-05-27,16,0.737
2012,5,27,2012-05-27,17,0.807
2012,5,27,2012-05-27,18,0.681
2012,5,27,2012-05-27,19,0.643
2012,5,27,2012-05-27,20,0.646
2012,5,27,2012-05-27,21,0.659
2012,5,27,2012-05-27,22,1.101
2012,5,27,2012-05-27,23,1.164
2012,5,28,2012-05-28,0,0.972
2012,5,28,2012-05-28,1,1.297
2012,5,28,2012-05-28,2,1.112
2012,5,28,2012-05-28,3,0.851
2012,5,28,2012-05-28,4,0.671
2012,5,28,2012-05-28,5,1.026
2012,5,28,2012-05-28,6,0.919
2012,5,28,2012-05-28,7,1.296
2012,5,28,2012-05-28,8,2.131
2012,5,28,2012-05-28,9,3.547
2012,5,28,2012-05-28,10,1.269
2012,5,28,2012-05-28,11,1.713
2012,5,28,2012-05-28,12,1.659
2012,5,28,2012-05-28,13,1.146
2012,5,28,2012-05-28,14,0.722
2012,5,28,2012-05-28,15,0.657
2012,5,28,2012-05-28,16,0.628
2012,5,28,2012-05-28,17,0.61
2012,5,28,2012-05-28,18,0.636
2012,5,28,2012-05-28,19,0.655
2012,5,28,2012-05-28,20,1.328
2012,5,28,2012-05-28,21,1.256
2012,5,28,2012-05-28,22,0.997
2012,5,28,2012-05-28,23,0.935
2012,5,29,2012-05-29,0,0.86
2012,5,29,2012-05-29,1,0.758
2012,5,29,2012-05-29,2,0.993
2012,5,29,2012-05-29,3,0.757
2012,5,29,2012-05-29,4,0.819
2012,5,29,2012-05-29,5,1.112
2012,5,29,2012-05-29,6,0.783
2012,5,29,2012-05-29,7,0.719
2012,5,29,2012-05-29,8,0.735
2012,5,29,2012-05-29,9,1.127
2012,5,29,2012-05-29,10,1.047
2012,5,29,2012-05-29,11,1.344
2012,5,29,2012-05-29,12,1.431
2012,5,29,2012-05-29,13,1.082
2012,5,29,2012-05-29,14,0.574
2012,5,29,2012-05-29,15,0.552
2012,5,29,2012-05-29,16,0.562
2012,5,29,2012-05-29,17,0.532
2012,5,29,2012-05-29,18,0.542
2012,5,29,2012-05-29,19,0.578
